CustomerID,Recency,Frequency,Monetary,Coupon_Ratio,Tenure_Months,Coupon_Segment,Tenure_Segment
13817,171,2,177.54,0.3333333333333333,14.0,Loyal,Mid-term
13819,13,15,3274.75,0.2916666666666667,7.0,Loyal,Short-term
13824,19,9,924.42,0.45454545454545453,42.0,Loyal,Long-term
13829,203,1,22.99,1.0,38.0,Deal-seeker,Long-term
13831,319,2,326.99,0.0,35.0,Loyal,Long-term
13837,63,5,1157.88,0.2222222222222222,5.0,Loyal,New
13838,324,35,6817.65,0.34615384615384615,5.0,Loyal,New
13842,13,18,7989.97,0.36363636363636365,5.0,Loyal,New
13846,213,8,1419.34,0.25,4.0,Loyal,New
13848,269,1,132.86,1.0,35.0,Deal-seeker,Long-term
13854,22,24,3201.75,0.36363636363636365,44.0,Loyal,Long-term
13859,109,16,2571.34,0.25,45.0,Loyal,Long-term
13862,119,18,3640.37,0.3103448275862069,32.0,Loyal,Long-term
13869,35,40,12877.35,0.3380281690140845,6.0,Loyal,New
13871,12,16,3478.2,0.30434782608695654,17.0,Loyal,Mid-term
13873,17,3,412.85,0.2857142857142857,24.0,Loyal,Mid-term
13874,193,10,1060.02,0.2777777777777778,39.0,Loyal,Long-term
13880,284,5,1262.58,0.5,40.0,Deal-seeker,Long-term
13881,28,7,2125.6,0.46153846153846156,22.0,Loyal,Mid-term
13883,109,1,41.0,1.0,36.0,Deal-seeker,Long-term
13890,59,8,1672.01,0.4166666666666667,31.0,Loyal,Long-term
13894,19,6,827.45,0.3,16.0,Loyal,Mid-term
13898,108,2,390.61,0.08333333333333333,23.0,Loyal,Mid-term
13901,75,8,768.92,0.6363636363636364,10.0,Deal-seeker,Short-term
13911,5,14,3267.71,0.32,30.0,Loyal,Long-term
13922,171,3,379.49,0.14285714285714285,11.0,Loyal,Short-term
13929,88,2,2674.43,0.0,21.0,Loyal,Mid-term
13939,20,10,1504.39,0.38461538461538464,36.0,Loyal,Long-term
13941,326,9,978.83,0.3333333333333333,38.0,Loyal,Long-term
13948,224,2,160.82,0.3333333333333333,9.0,Loyal,Short-term
13953,172,1,13.2,0.0,16.0,Loyal,Mid-term
13958,337,4,496.97,0.4,22.0,Loyal,Mid-term
13959,236,7,1103.81,0.3125,38.0,Loyal,Long-term
13963,6,16,5162.34,0.4,40.0,Loyal,Long-term
13969,89,18,3384.06,0.38636363636363635,15.0,Loyal,Mid-term
13982,112,30,4542.05,0.3269230769230769,13.0,Loyal,Mid-term
13983,110,18,10911.9,0.36,30.0,Loyal,Long-term
13984,105,4,161.89,0.1111111111111111,34.0,Loyal,Long-term
13993,127,3,558.91,0.3333333333333333,49.0,Loyal,Long-term
13999,90,20,3324.2,0.34375,48.0,Loyal,Long-term
14001,357,6,1165.54,0.3333333333333333,10.0,Loyal,Short-term
14006,30,4,741.22,0.5714285714285714,3.0,Deal-seeker,New
14016,188,16,1799.2,0.4358974358974359,41.0,Loyal,Long-term
14030,266,17,4988.65,0.18518518518518517,5.0,Loyal,New
14031,98,21,3669.74,0.39215686274509803,17.0,Loyal,Mid-term
14032,171,19,4487.82,0.46875,50.0,Loyal,Long-term
14037,249,16,1579.36,0.5384615384615384,24.0,Deal-seeker,Mid-term
14040,40,38,8674.09,0.40298507462686567,10.0,Loyal,Short-term
14044,15,45,7826.79,0.2,49.0,Loyal,Long-term
14045,159,4,159.69,0.2,14.0,Loyal,Mid-term
14047,153,4,377.06,0.4666666666666667,10.0,Loyal,Short-term
14049,64,57,11934.21,0.3217391304347826,45.0,Loyal,Long-term
14051,41,24,4018.88,0.24390243902439024,6.0,Loyal,New
14057,215,23,3578.95,0.3541666666666667,39.0,Loyal,Long-term
14060,65,25,4312.17,0.35,22.0,Loyal,Mid-term
14062,95,33,5630.7300000000005,0.45454545454545453,18.0,Loyal,Mid-term
14068,82,10,2312.06,0.375,32.0,Loyal,Long-term
14078,357,3,2546.91,0.15384615384615385,7.0,Loyal,Short-term
14081,305,24,5992.1900000000005,0.34782608695652173,49.0,Loyal,Long-term
14082,251,19,2605.54,0.4482758620689655,31.0,Loyal,Long-term
14083,175,44,7854.43,0.28421052631578947,41.0,Loyal,Long-term
14085,14,73,13187.67,0.3742690058479532,5.0,Loyal,New
14088,90,51,10282.49,0.3333333333333333,39.0,Loyal,Long-term
14090,103,1,19.2,0.0,32.0,Loyal,Long-term
14092,89,26,3207.76,0.3442622950819672,41.0,Loyal,Long-term
14099,119,34,6855.81,0.3728813559322034,32.0,Loyal,Long-term
14101,112,1,141.97,0.3333333333333333,25.0,Loyal,Long-term
14107,178,9,1217.46,0.29411764705882354,11.0,Loyal,Short-term
14113,27,7,678.72,0.8571428571428571,23.0,Deal-seeker,Mid-term
14114,127,5,1207.18,0.45454545454545453,18.0,Loyal,Mid-term
14119,177,1,21.19,0.0,8.0,Loyal,Short-term
14127,20,13,2207.57,0.2,17.0,Loyal,Mid-term
14130,76,41,11266.03,0.3283582089552239,50.0,Loyal,Long-term
14133,14,11,2164.46,0.35294117647058826,32.0,Loyal,Long-term
14135,114,36,5877.75,0.38571428571428573,21.0,Loyal,Mid-term
14142,351,21,3758.17,0.5454545454545454,21.0,Deal-seeker,Mid-term
14146,46,31,10798.44,0.2857142857142857,29.0,Loyal,Long-term
14150,212,6,788.1,0.25,48.0,Loyal,Long-term
14156,14,43,9147.48,0.3488372093023256,5.0,Loyal,New
14159,242,22,2672.1,0.23529411764705882,13.0,Loyal,Mid-term
14161,312,13,2817.7,0.34615384615384615,41.0,Loyal,Long-term
14167,129,7,1430.35,0.16666666666666666,29.0,Loyal,Long-term
14175,88,7,1916.52,0.14285714285714285,37.0,Loyal,Long-term
14176,114,8,546.3399999999999,0.42857142857142855,13.0,Loyal,Mid-term
14180,16,41,22612.36,0.36363636363636365,11.0,Loyal,Short-term
14185,130,1,116.4,0.0,19.0,Loyal,Mid-term
14188,19,8,1415.5,0.4166666666666667,50.0,Loyal,Long-term
14189,67,26,5510.63,0.3829787234042553,7.0,Loyal,Short-term
14194,5,20,4488.48,0.43333333333333335,19.0,Loyal,Mid-term
14201,207,3,345.96000000000004,0.25,12.0,Loyal,Short-term
14205,259,9,1599.44,0.2857142857142857,26.0,Loyal,Long-term
14206,224,1,304.0,0.0,24.0,Loyal,Mid-term
14209,135,8,2399.31,0.375,29.0,Loyal,Long-term
14210,167,17,3549.9700000000003,0.2702702702702703,18.0,Loyal,Mid-term
14213,335,2,97.03,0.4,25.0,Loyal,Long-term
14215,41,30,3593.95,0.3076923076923077,29.0,Loyal,Long-term
14217,23,11,1019.89,0.3181818181818182,10.0,Loyal,Short-term
14220,193,9,1008.33,0.2727272727272727,19.0,Loyal,Mid-term
14221,166,10,2332.47,0.2222222222222222,39.0,Loyal,Long-term
14224,83,22,4054.48,0.35,3.0,Loyal,New
14229,42,12,1893.61,0.21739130434782608,29.0,Loyal,Long-term
14233,21,12,2270.92,0.5333333333333333,2.0,Deal-seeker,New
14236,335,3,275.33,0.3333333333333333,18.0,Loyal,Mid-term
14237,357,6,918.37,0.5555555555555556,39.0,Deal-seeker,Long-term
14238,111,5,1066.12,0.375,21.0,Loyal,Mid-term
14239,50,3,529.43,0.2222222222222222,46.0,Loyal,Long-term
14242,109,5,992.74,0.125,26.0,Loyal,Long-term
14243,62,14,3925.79,0.425,46.0,Loyal,Long-term
14248,66,1,251.5,0.125,34.0,Loyal,Long-term
14256,249,15,3152.43,0.28125,7.0,Loyal,Short-term
14257,74,18,4161.15,0.3076923076923077,38.0,Loyal,Long-term
14258,158,10,1319.39,0.22580645161290322,31.0,Loyal,Long-term
14264,336,1,30.01,0.5,16.0,Deal-seeker,Mid-term
14270,132,11,1903.85,0.3103448275862069,6.0,Loyal,New
14282,286,8,1207.69,0.38461538461538464,37.0,Loyal,Long-term
14290,50,12,3610.69,0.36,17.0,Loyal,Mid-term
14292,109,3,599.2,1.0,22.0,Deal-seeker,Mid-term
14293,303,5,1009.27,0.3333333333333333,18.0,Loyal,Mid-term
14295,136,2,234.18,0.0,7.0,Loyal,Short-term
14298,33,99,17077.33,0.3278008298755187,41.0,Loyal,Long-term
14299,51,20,3297.58,0.35294117647058826,18.0,Loyal,Mid-term
14307,100,36,8646.57,0.4050632911392405,28.0,Loyal,Long-term
14309,17,7,954.73,0.22727272727272727,49.0,Loyal,Long-term
14312,20,9,3387.92,0.391304347826087,27.0,Loyal,Long-term
14320,92,17,3027.66,0.38235294117647056,29.0,Loyal,Long-term
14321,140,16,2456.36,0.3448275862068966,24.0,Loyal,Mid-term
14329,121,31,4995.47,0.25,22.0,Loyal,Mid-term
14334,80,17,3513.94,0.38095238095238093,41.0,Loyal,Long-term
14341,59,12,1840.51,0.16666666666666666,3.0,Loyal,New
14344,193,13,1828.23,0.35714285714285715,15.0,Loyal,Mid-term
14355,263,8,1403.6,0.36363636363636365,7.0,Loyal,Short-term
14368,81,8,1614.82,0.5,4.0,Deal-seeker,New
14373,195,1,172.46,0.25,40.0,Loyal,Long-term
14388,267,10,1786.92,0.34782608695652173,6.0,Loyal,New
14389,70,1,680.93,0.3333333333333333,38.0,Loyal,Long-term
14390,346,21,3696.74,0.42857142857142855,37.0,Loyal,Long-term
14395,143,34,4136.1,0.36507936507936506,4.0,Loyal,New
14396,327,24,4818.53,0.23529411764705882,9.0,Loyal,Short-term
14401,41,12,1956.95,0.4,20.0,Loyal,Mid-term
14404,117,23,3666.9,0.2608695652173913,32.0,Loyal,Long-term
14409,74,11,2441.26,0.35714285714285715,15.0,Loyal,Mid-term
14410,1,6,1160.99,0.25,45.0,Loyal,Long-term
14411,21,8,694.14,0.35714285714285715,17.0,Loyal,Mid-term
14413,237,5,2552.11,0.30434782608695654,34.0,Loyal,Long-term
14414,201,4,287.17,0.25,7.0,Loyal,Short-term
14415,105,45,11308.71,0.37606837606837606,47.0,Loyal,Long-term
14419,251,8,1630.83,0.3333333333333333,20.0,Loyal,Mid-term
14426,35,24,4009.42,0.3617021276595745,13.0,Loyal,Mid-term
14428,105,8,1285.22,0.08333333333333333,23.0,Loyal,Mid-term
14437,265,2,198.5,0.4,3.0,Loyal,New
14438,1,5,562.38,0.5555555555555556,41.0,Deal-seeker,Long-term
14439,80,17,3026.91,0.28125,48.0,Loyal,Long-term
14440,56,15,5509.07,0.45161290322580644,10.0,Loyal,Short-term
14441,90,2,49.74,0.0,19.0,Loyal,Mid-term
14442,29,20,4304.41,0.21875,44.0,Loyal,Long-term
14443,18,16,2552.53,0.35714285714285715,41.0,Loyal,Long-term
14448,244,8,793.72,0.2777777777777778,42.0,Loyal,Long-term
14449,341,28,7176.37,0.42,39.0,Loyal,Long-term
14450,87,3,969.7,0.18181818181818182,29.0,Loyal,Long-term
14457,21,1,1666.06,0.5,4.0,Deal-seeker,New
14460,20,2,444.55,0.5,38.0,Deal-seeker,Long-term
14462,7,39,8637.48,0.3389830508474576,42.0,Loyal,Long-term
14466,11,11,2072.48,0.4117647058823529,18.0,Loyal,Mid-term
14467,33,9,2779.12,0.3333333333333333,34.0,Loyal,Long-term
14472,146,28,6157.68,0.15714285714285714,10.0,Loyal,Short-term
14479,262,5,413.06,0.5,17.0,Deal-seeker,Mid-term
14487,294,11,1765.57,0.21428571428571427,41.0,Loyal,Long-term
14491,345,3,558.69,0.5,6.0,Deal-seeker,New
14496,28,3,817.95,0.47368421052631576,47.0,Loyal,Long-term
14497,13,19,2954.65,0.3448275862068966,42.0,Loyal,Long-term
14498,232,6,768.5,0.5714285714285714,25.0,Deal-seeker,Long-term
14501,81,4,1000.97,0.5,20.0,Deal-seeker,Mid-term
14502,31,21,5094.02,0.4444444444444444,22.0,Loyal,Mid-term
14505,150,94,11947.05,0.3770491803278688,8.0,Loyal,Short-term
14506,308,30,6779.37,0.5,34.0,Deal-seeker,Long-term
14514,129,10,1354.22,0.38461538461538464,29.0,Loyal,Long-term
14524,223,7,1048.96,0.3076923076923077,15.0,Loyal,Mid-term
14525,112,18,2199.26,0.25925925925925924,48.0,Loyal,Long-term
14527,33,84,17352.69,0.35175879396984927,43.0,Loyal,Long-term
14532,40,11,1996.0,0.34782608695652173,44.0,Loyal,Long-term
14533,172,6,1360.11,0.4,30.0,Loyal,Long-term
14534,70,22,5306.9800000000005,0.20689655172413793,14.0,Loyal,Mid-term
14540,13,10,1504.04,0.18181818181818182,12.0,Loyal,Short-term
14541,48,42,13579.12,0.26666666666666666,24.0,Loyal,Mid-term
14543,73,10,2735.9500000000003,0.2727272727272727,11.0,Loyal,Short-term
14544,231,26,5223.82,0.40350877192982454,6.0,Loyal,New
14548,66,2,325.99,0.0,48.0,Loyal,Long-term
14549,24,29,7334.58,0.3392857142857143,22.0,Loyal,Mid-term
14553,166,6,890.0,0.34782608695652173,25.0,Loyal,Long-term
14560,11,13,2168.04,0.36363636363636365,40.0,Loyal,Long-term
14565,230,17,2103.0,0.2962962962962963,39.0,Loyal,Long-term
14572,97,43,5732.9800000000005,0.29310344827586204,43.0,Loyal,Long-term
14573,335,36,7775.25,0.34210526315789475,40.0,Loyal,Long-term
14576,336,1,66.33,1.0,26.0,Deal-seeker,Long-term
14577,242,19,2729.72,0.34210526315789475,36.0,Loyal,Long-term
14587,25,57,10897.95,0.2966101694915254,30.0,Loyal,Long-term
14589,333,1,293.54999999999995,0.6666666666666666,48.0,Deal-seeker,Long-term
14594,355,25,4895.42,0.3870967741935484,5.0,Loyal,New
14595,39,5,796.99,0.6,33.0,Deal-seeker,Long-term
14600,1,2,751.1700000000001,0.0,7.0,Loyal,Short-term
14606,1,289,64045.5,0.3808695652173913,33.0,Loyal,Long-term
14608,235,1,11.59,0.0,48.0,Loyal,Long-term
14616,62,1,125.0,0.0,33.0,Loyal,Long-term
14618,158,3,582.1,0.16666666666666666,13.0,Loyal,Mid-term
14621,199,11,3415.41,0.3125,41.0,Loyal,Long-term
14625,227,12,2840.97,0.3611111111111111,14.0,Loyal,Mid-term
14627,27,4,654.89,0.4,46.0,Loyal,Long-term
14639,195,22,3230.28,0.14285714285714285,46.0,Loyal,Long-term
14643,173,10,1269.27,0.05555555555555555,4.0,Loyal,New
14646,91,114,23080.08,0.3448275862068966,45.0,Loyal,Long-term
14653,162,17,2534.9700000000003,0.3448275862068966,2.0,Loyal,New
14657,110,33,6263.6900000000005,0.43548387096774194,2.0,Loyal,New
14659,43,21,6062.35,0.28,42.0,Loyal,Long-term
14662,47,18,4362.46,0.4166666666666667,36.0,Loyal,Long-term
14665,21,12,5428.4,0.23076923076923078,4.0,Loyal,New
14667,111,71,27835.61,0.35119047619047616,30.0,Loyal,Long-term
14669,135,43,7017.89,0.32727272727272727,39.0,Loyal,Long-term
14672,148,16,2476.54,0.29411764705882354,8.0,Loyal,Short-term
14673,286,7,1732.33,0.3333333333333333,9.0,Loyal,Short-term
14679,335,1,160.21,1.0,26.0,Deal-seeker,Long-term
14680,71,38,8092.18,0.4044943820224719,37.0,Loyal,Long-term
14684,238,24,3419.26,0.3181818181818182,4.0,Loyal,New
14688,33,38,7770.65,0.3103448275862069,46.0,Loyal,Long-term
14692,79,18,5365.14,0.32142857142857145,16.0,Loyal,Mid-term
14696,108,26,3752.28,0.3142857142857143,48.0,Loyal,Long-term
14701,53,38,8409.91,0.2631578947368421,43.0,Loyal,Long-term
14702,46,41,8641.24,0.4175824175824176,50.0,Loyal,Long-term
14708,222,8,2898.88,0.5384615384615384,16.0,Deal-seeker,Mid-term
14709,41,17,2979.92,0.4594594594594595,45.0,Loyal,Long-term
14713,93,49,8039.72,0.3875,42.0,Loyal,Long-term
14715,130,7,556.35,0.3076923076923077,2.0,Loyal,New
14723,192,41,7858.58,0.36666666666666664,4.0,Loyal,New
14729,358,42,8608.1,0.38028169014084506,43.0,Loyal,Long-term
14732,167,5,345.96,0.5,33.0,Deal-seeker,Long-term
14733,59,72,11961.86,0.3358208955223881,30.0,Loyal,Long-term
14735,18,19,3487.46,0.5151515151515151,46.0,Deal-seeker,Long-term
14737,173,2,267.29,0.25,21.0,Loyal,Mid-term
14738,51,9,2164.96,0.2727272727272727,13.0,Loyal,Mid-term
14739,162,11,1057.34,0.4444444444444444,27.0,Loyal,Long-term
14741,232,8,1550.47,0.2631578947368421,32.0,Loyal,Long-term
14744,29,9,1818.78,0.2857142857142857,31.0,Loyal,Long-term
14748,131,19,1766.64,0.45714285714285713,31.0,Loyal,Long-term
14755,144,18,2873.08,0.4444444444444444,50.0,Loyal,Long-term
14761,145,3,965.51,0.42857142857142855,17.0,Loyal,Mid-term
14766,258,5,818.27,0.125,24.0,Loyal,Mid-term
14769,103,33,5535.85,0.423728813559322,26.0,Loyal,Long-term
14770,94,9,1385.05,0.47058823529411764,39.0,Loyal,Long-term
14775,337,9,1582.54,0.35,25.0,Loyal,Long-term
14776,33,19,3086.03,0.4090909090909091,42.0,Loyal,Long-term
14777,195,1,68.75999999999999,0.0,40.0,Loyal,Long-term
14778,11,15,2911.96,0.3888888888888889,26.0,Loyal,Long-term
14779,90,20,8888.43,0.3142857142857143,17.0,Loyal,Mid-term
14782,80,3,516.74,0.3333333333333333,12.0,Loyal,Short-term
14784,97,3,266.9,0.5,25.0,Deal-seeker,Long-term
14794,142,5,827.36,0.5555555555555556,31.0,Deal-seeker,Long-term
14796,81,80,15665.61,0.3076923076923077,3.0,Loyal,New
14798,18,5,1195.76,0.0,37.0,Loyal,Long-term
14800,146,73,11825.88,0.4041095890410959,21.0,Loyal,Mid-term
14805,40,15,3177.21,0.47368421052631576,20.0,Loyal,Mid-term
14810,4,24,6882.16,0.4,21.0,Loyal,Mid-term
14813,320,25,2951.77,0.23333333333333334,32.0,Loyal,Long-term
14821,280,1,370.0,0.5,41.0,Deal-seeker,Long-term
14825,201,11,2111.3,0.3333333333333333,34.0,Loyal,Long-term
14828,152,3,353.44,0.4,25.0,Loyal,Long-term
14829,203,19,4722.35,0.27586206896551724,15.0,Loyal,Mid-term
14841,202,11,2394.13,0.15789473684210525,50.0,Loyal,Long-term
14842,5,2,175.57999999999998,0.0,14.0,Loyal,Mid-term
14849,59,31,5538.68,0.28846153846153844,45.0,Loyal,Long-term
14850,26,12,1613.44,0.45454545454545453,21.0,Loyal,Mid-term
14865,336,1,50.83,0.0,8.0,Loyal,Short-term
14866,269,1,21.69,0.0,43.0,Loyal,Long-term
14867,147,8,996.29,0.4375,50.0,Loyal,Long-term
14871,221,8,979.33,0.36,27.0,Loyal,Long-term
14878,200,6,1064.23,0.3076923076923077,12.0,Loyal,Short-term
14889,148,7,576.75,0.2,6.0,Loyal,New
14895,93,1,92.8,0.0,42.0,Loyal,Long-term
14896,262,19,3563.92,0.25,40.0,Loyal,Long-term
14898,111,9,1723.69,0.4166666666666667,25.0,Loyal,Long-term
14901,222,25,5015.89,0.475,4.0,Loyal,New
14907,222,20,5276.43,0.375,46.0,Loyal,Long-term
14911,11,276,56169.82,0.3403441682600382,34.0,Loyal,Long-term
14913,206,7,1026.04,0.23529411764705882,4.0,Loyal,New
14916,99,7,2357.4300000000003,0.4,42.0,Loyal,Long-term
14932,263,3,833.54,0.35294117647058826,35.0,Loyal,Long-term
14944,172,1,43.98,0.0,18.0,Loyal,Mid-term
14952,247,7,627.08,0.3,28.0,Loyal,Long-term
14961,153,18,3540.87,0.4634146341463415,34.0,Loyal,Long-term
14970,53,4,1541.05,0.6,46.0,Deal-seeker,Long-term
14976,115,10,1019.42,0.25,17.0,Loyal,Mid-term
14978,62,29,4914.91,0.28378378378378377,36.0,Loyal,Long-term
14985,191,32,4956.59,0.4,4.0,Loyal,New
14987,263,1,324.84,0.0,3.0,Loyal,New
15002,165,23,3598.69,0.44642857142857145,41.0,Loyal,Long-term
15005,19,70,12072.5,0.3698630136986301,30.0,Loyal,Long-term
15012,357,30,6193.14,0.25925925925925924,42.0,Loyal,Long-term
15018,287,1,319.94,0.2,22.0,Loyal,Mid-term
15021,277,19,4164.34,0.3333333333333333,35.0,Loyal,Long-term
15023,105,41,8983.52,0.38095238095238093,40.0,Loyal,Long-term
15024,280,19,5037.69,0.375,9.0,Loyal,Short-term
15028,297,7,1025.24,0.14285714285714285,8.0,Loyal,Short-term
15032,271,18,2136.26,0.5,4.0,Deal-seeker,New
15033,122,14,4248.08,0.265625,10.0,Loyal,Short-term
15034,160,35,6436.57,0.3780487804878049,2.0,Loyal,New
15038,323,23,2658.46,0.2571428571428571,37.0,Loyal,Long-term
15039,27,148,30508.02,0.33015873015873015,19.0,Loyal,Mid-term
15044,138,52,9426.52,0.30597014925373134,31.0,Loyal,Long-term
15046,20,21,4271.4,0.24489795918367346,4.0,Loyal,New
15048,300,5,1718.16,0.21739130434782608,17.0,Loyal,Mid-term
15052,76,19,3268.13,0.3,33.0,Loyal,Long-term
15057,46,17,3080.03,0.2727272727272727,12.0,Loyal,Short-term
15058,29,33,6366.32,0.3114754098360656,8.0,Loyal,Short-term
15059,87,16,2664.18,0.3,20.0,Loyal,Mid-term
15061,66,80,17423.11,0.31176470588235294,7.0,Loyal,Short-term
15062,204,7,460.61,0.36363636363636365,22.0,Loyal,Mid-term
15070,347,1,528.44,1.0,39.0,Deal-seeker,Long-term
15078,77,30,5981.96,0.375,6.0,Loyal,New
15079,42,17,4568.34,0.5925925925925926,45.0,Deal-seeker,Long-term
15081,281,4,585.65,0.5,24.0,Deal-seeker,Mid-term
15090,6,15,2699.58,0.34782608695652173,17.0,Loyal,Mid-term
15093,162,17,3950.83,0.3076923076923077,46.0,Loyal,Long-term
15100,124,6,1108.1,0.3333333333333333,49.0,Loyal,Long-term
15101,153,4,282.52,0.4,40.0,Loyal,Long-term
15107,23,12,1674.71,0.15,20.0,Loyal,Mid-term
15110,73,9,1871.94,0.2222222222222222,8.0,Loyal,Short-term
15111,346,9,2892.04,0.25,9.0,Loyal,Short-term
15139,151,4,322.3,0.375,16.0,Loyal,Mid-term
15144,33,10,4273.65,0.3684210526315789,35.0,Loyal,Long-term
15157,187,24,3211.73,0.23214285714285715,43.0,Loyal,Long-term
15159,44,51,8363.37,0.2875,29.0,Loyal,Long-term
15160,188,3,431.3,0.5,30.0,Deal-seeker,Long-term
15164,167,5,473.54,0.4375,28.0,Loyal,Long-term
15165,355,12,2351.77,0.4074074074074074,36.0,Loyal,Long-term
15167,85,14,2760.39,0.3902439024390244,2.0,Loyal,New
15171,101,3,142.14,0.2857142857142857,48.0,Loyal,Long-term
15174,93,1,559.5600000000001,0.2727272727272727,34.0,Loyal,Long-term
15179,77,26,3954.74,0.35555555555555557,19.0,Loyal,Mid-term
15180,283,6,608.15,0.16666666666666666,41.0,Loyal,Long-term
15181,222,2,71.17999999999999,0.0,20.0,Loyal,Mid-term
15189,33,7,1482.03,0.2,11.0,Loyal,Short-term
15192,257,9,1047.57,0.26666666666666666,37.0,Loyal,Long-term
15194,30,55,24698.14,0.30701754385964913,33.0,Loyal,Long-term
15197,132,3,77.77,0.75,45.0,Deal-seeker,Long-term
15199,6,1,161.17000000000002,0.0,41.0,Loyal,Long-term
15203,25,6,275.16,0.35,19.0,Loyal,Mid-term
15204,188,7,379.43,0.2222222222222222,29.0,Loyal,Long-term
15208,173,1,90.62,0.6666666666666666,16.0,Deal-seeker,Mid-term
15211,256,8,1258.07,0.391304347826087,40.0,Loyal,Long-term
15213,71,9,755.0600000000001,0.28,41.0,Loyal,Long-term
15215,59,2,268.17,0.5,15.0,Deal-seeker,Mid-term
15218,73,15,2702.54,0.39285714285714285,11.0,Loyal,Short-term
15221,271,5,375.99,0.2727272727272727,7.0,Loyal,Short-term
15222,76,5,959.99,0.4,26.0,Loyal,Long-term
15224,195,9,411.2600000000001,0.5,28.0,Deal-seeker,Long-term
15226,20,7,891.08,0.25,37.0,Loyal,Long-term
15227,59,5,1164.37,0.25,42.0,Loyal,Long-term
15235,13,34,7788.15,0.23863636363636365,23.0,Loyal,Mid-term
15240,28,11,2333.53,0.35294117647058826,40.0,Loyal,Long-term
15246,202,6,323.83,0.4166666666666667,2.0,Loyal,New
15260,346,9,1750.87,0.35294117647058826,45.0,Loyal,Long-term
15262,96,9,1945.16,0.5,40.0,Deal-seeker,Long-term
15266,162,4,677.8,0.3333333333333333,22.0,Loyal,Mid-term
15270,19,8,917.72,0.1111111111111111,36.0,Loyal,Long-term
15271,159,16,4158.71,0.325,37.0,Loyal,Long-term
15279,179,7,1836.58,0.42857142857142855,10.0,Loyal,Short-term
15281,88,27,4071.59,0.38181818181818183,36.0,Loyal,Long-term
15288,259,10,2584.94,0.3076923076923077,50.0,Loyal,Long-term
15290,119,7,676.47,0.47368421052631576,3.0,Loyal,New
15291,79,13,1122.03,0.2,32.0,Loyal,Long-term
