CustomerID,Recency,Frequency,Monetary,Coupon_Ratio,Tenure_Months,Coupon_Segment,Tenure_Segment
15296,113,30,7483.309999999999,0.3770491803278688,40.0,Loyal,Long-term
15298,103,17,2238.64,0.3076923076923077,2.0,Loyal,New
15299,337,1,354.95,0.6666666666666666,25.0,Deal-seeker,Long-term
15301,300,17,4127.03,0.29411764705882354,19.0,Loyal,Mid-term
15304,301,3,284.47,0.2,12.0,Loyal,Short-term
15311,13,291,80775.51,0.3219761499148211,40.0,Loyal,Long-term
15312,178,5,697.96,0.35294117647058826,47.0,Loyal,Long-term
15316,114,1,50.0,0.0,28.0,Loyal,Long-term
15326,140,10,1881.77,0.3793103448275862,45.0,Loyal,Long-term
15329,257,1,102.82,0.6666666666666666,48.0,Deal-seeker,Long-term
15332,270,17,2884.79,0.4,30.0,Loyal,Long-term
15339,70,32,5572.67,0.5853658536585366,47.0,Deal-seeker,Long-term
15346,137,7,824.62,0.4117647058823529,15.0,Loyal,Mid-term
15347,269,2,104.09,0.0,48.0,Loyal,Long-term
15350,356,3,594.53,0.2,48.0,Loyal,Long-term
15351,321,24,21416.8,0.2641509433962264,29.0,Loyal,Long-term
15353,287,4,1055.46,0.16666666666666666,46.0,Loyal,Long-term
15356,222,58,10539.22,0.3391304347826087,32.0,Loyal,Long-term
15358,29,69,11464.85,0.3442622950819672,35.0,Loyal,Long-term
15361,234,5,521.14,0.42857142857142855,2.0,Loyal,New
15363,344,2,1166.17,0.4375,32.0,Loyal,Long-term
15365,42,9,2153.17,0.4166666666666667,30.0,Loyal,Long-term
15366,195,6,1356.92,0.375,37.0,Loyal,Long-term
15370,137,2,115.15,0.375,38.0,Loyal,Long-term
15373,63,16,2603.35,0.25,24.0,Loyal,Mid-term
15379,95,62,11874.0,0.3188405797101449,10.0,Loyal,Short-term
15380,257,1,330.0,0.0,9.0,Loyal,Short-term
15384,210,13,1889.55,0.4090909090909091,30.0,Loyal,Long-term
15392,194,10,1731.73,0.35,50.0,Loyal,Long-term
15394,199,15,2947.64,0.2916666666666667,38.0,Loyal,Long-term
15395,108,6,1178.98,0.7142857142857143,4.0,Deal-seeker,New
15415,37,38,7702.18,0.3541666666666667,27.0,Loyal,Long-term
15421,19,2,678.6700000000001,0.3125,49.0,Loyal,Long-term
15422,93,4,380.48,0.5,6.0,Deal-seeker,New
15426,292,33,7316.49,0.4482758620689655,17.0,Loyal,Mid-term
15443,85,24,3510.63,0.37254901960784315,27.0,Loyal,Long-term
15447,127,5,689.04,0.2222222222222222,34.0,Loyal,Long-term
15448,35,21,5322.87,0.5357142857142857,24.0,Deal-seeker,Mid-term
15454,236,11,1824.73,0.2,39.0,Loyal,Long-term
15456,204,12,1585.13,0.3076923076923077,28.0,Loyal,Long-term
15460,174,33,6770.03,0.3448275862068966,4.0,Loyal,New
15464,160,68,14208.53,0.3057324840764331,40.0,Loyal,Long-term
15465,88,11,1684.31,0.42857142857142855,14.0,Loyal,Mid-term
15468,223,1,8.99,1.0,23.0,Deal-seeker,Mid-term
15482,202,5,353.79,0.125,18.0,Loyal,Mid-term
15485,147,12,2683.22,0.37209302325581395,25.0,Loyal,Long-term
15497,35,9,1716.55,0.09090909090909091,2.0,Loyal,New
15498,79,85,12825.98,0.4110429447852761,14.0,Loyal,Mid-term
15502,291,22,4957.15,0.4,27.0,Loyal,Long-term
15503,243,39,4160.39,0.2714285714285714,45.0,Loyal,Long-term
15510,126,1,35.66,0.0,15.0,Loyal,Mid-term
15512,209,4,184.16,0.3333333333333333,42.0,Loyal,Long-term
15513,54,18,5160.36,0.30434782608695654,21.0,Loyal,Mid-term
15514,221,52,7477.42,0.3274336283185841,22.0,Loyal,Mid-term
15518,70,28,4651.99,0.2835820895522388,7.0,Loyal,Short-term
15525,357,36,8277.58,0.2631578947368421,48.0,Loyal,Long-term
15527,44,17,3031.7,0.4444444444444444,21.0,Loyal,Mid-term
15529,96,42,8965.05,0.39473684210526316,16.0,Loyal,Mid-term
15532,194,29,6468.61,0.34,23.0,Loyal,Mid-term
15535,118,30,4233.74,0.3170731707317073,24.0,Loyal,Mid-term
15544,344,15,2215.63,0.46153846153846156,22.0,Loyal,Mid-term
15545,325,12,3735.85,0.12903225806451613,39.0,Loyal,Long-term
15547,43,48,8525.9,0.4222222222222222,40.0,Loyal,Long-term
15549,40,33,9667.94,0.41935483870967744,5.0,Loyal,New
15555,231,49,6650.12,0.40625,34.0,Loyal,Long-term
15562,171,1,85.0,0.0,26.0,Loyal,Long-term
15563,201,6,1595.82,0.4090909090909091,41.0,Loyal,Long-term
15569,135,1,290.38,0.42857142857142855,32.0,Loyal,Long-term
15570,122,57,18842.15,0.3055555555555556,34.0,Loyal,Long-term
15574,199,64,13458.17,0.3584905660377358,5.0,Loyal,New
15579,39,18,3886.84,0.23076923076923078,21.0,Loyal,Mid-term
15581,174,17,3154.0,0.3673469387755102,18.0,Loyal,Mid-term
15587,171,2,658.95,0.3333333333333333,6.0,Loyal,New
15589,21,6,1466.22,0.4166666666666667,11.0,Loyal,Short-term
15596,54,18,3594.7200000000003,0.3953488372093023,39.0,Loyal,Long-term
15601,48,88,18663.1,0.37579617834394907,46.0,Loyal,Long-term
15602,31,12,1589.96,0.4117647058823529,10.0,Loyal,Short-term
15605,356,9,2356.9,0.4166666666666667,21.0,Loyal,Mid-term
15606,101,4,590.78,0.8,15.0,Deal-seeker,Mid-term
15607,151,6,965.01,0.23076923076923078,40.0,Loyal,Long-term
15611,146,1,113.99,0.0,4.0,Loyal,New
15615,124,20,4675.34,0.36,19.0,Loyal,Mid-term
15620,196,13,1449.57,0.5161290322580645,48.0,Deal-seeker,Long-term
15626,124,7,1015.27,0.35,8.0,Loyal,Short-term
15628,280,14,2270.22,0.21052631578947367,4.0,Loyal,New
15640,137,47,10929.14,0.34782608695652173,30.0,Loyal,Long-term
15641,206,7,1408.29,0.3,6.0,Loyal,New
15646,337,13,1839.35,0.5294117647058824,10.0,Deal-seeker,Short-term
15649,150,2,95.35,0.0,22.0,Loyal,Mid-term
15658,14,17,6120.42,0.42857142857142855,24.0,Loyal,Mid-term
15660,265,6,661.06,0.3,13.0,Loyal,Mid-term
15661,61,5,1402.0,0.4,24.0,Loyal,Mid-term
15664,203,1,374.48,0.5,10.0,Deal-seeker,Short-term
15673,116,17,2466.0,0.33962264150943394,24.0,Loyal,Mid-term
15680,270,14,2548.68,0.4,32.0,Loyal,Long-term
15687,25,22,5726.97,0.26666666666666666,20.0,Loyal,Mid-term
15689,234,2,1121.29,0.3333333333333333,16.0,Loyal,Mid-term
15694,26,12,2724.49,0.4166666666666667,41.0,Loyal,Long-term
15696,41,28,3799.57,0.3125,12.0,Loyal,Short-term
15708,37,47,9667.66,0.3645833333333333,49.0,Loyal,Long-term
15713,222,5,1105.24,0.3,3.0,Loyal,New
15716,318,22,2690.8,0.34210526315789475,2.0,Loyal,New
15719,14,95,17395.13,0.37714285714285717,16.0,Loyal,Mid-term
15723,250,22,3839.17,0.36585365853658536,4.0,Loyal,New
15727,129,37,7652.55,0.2828282828282828,40.0,Loyal,Long-term
15732,341,4,355.36,0.4,21.0,Loyal,Mid-term
15738,34,15,2580.67,0.3783783783783784,16.0,Loyal,Mid-term
15749,135,5,663.5,0.2,44.0,Loyal,Long-term
15750,258,12,2305.46,0.42857142857142855,7.0,Loyal,Short-term
15752,349,8,1754.62,0.35714285714285715,27.0,Loyal,Long-term
15759,195,1,134.56,0.5,26.0,Deal-seeker,Long-term
15769,148,6,972.56,0.25,25.0,Loyal,Long-term
15777,65,6,610.78,0.375,24.0,Loyal,Mid-term
15780,189,9,1979.93,0.3333333333333333,19.0,Loyal,Mid-term
15781,1,3,767.79,0.4,19.0,Loyal,Mid-term
15789,196,13,2374.66,0.32,28.0,Loyal,Long-term
15797,76,1,205.0,1.0,27.0,Deal-seeker,Long-term
15799,143,8,1089.45,0.4090909090909091,31.0,Loyal,Long-term
15805,254,6,1868.58,0.5454545454545454,33.0,Deal-seeker,Long-term
15808,2,123,26954.08,0.2761904761904762,6.0,Loyal,New
15811,187,12,1345.89,0.30434782608695654,27.0,Loyal,Long-term
15812,64,2,360.0,0.0,32.0,Loyal,Long-term
15820,79,9,1846.72,0.5882352941176471,8.0,Deal-seeker,Short-term
15822,207,6,1054.58,0.25,4.0,Loyal,New
15823,157,9,750.27,0.35294117647058826,27.0,Loyal,Long-term
15827,35,22,3290.08,0.27586206896551724,3.0,Loyal,New
15831,99,3,1111.38,0.2777777777777778,39.0,Loyal,Long-term
15834,337,1,124.68,0.0,12.0,Loyal,Short-term
15835,128,5,741.1899999999999,0.4666666666666667,46.0,Loyal,Long-term
15838,22,5,551.98,0.16666666666666666,9.0,Loyal,Short-term
15841,165,5,179.57999999999998,0.14285714285714285,6.0,Loyal,New
15845,153,7,5609.75,0.15384615384615385,22.0,Loyal,Mid-term
15854,24,14,2768.41,0.4,44.0,Loyal,Long-term
15856,170,32,4584.91,0.2222222222222222,4.0,Loyal,New
15858,284,18,3605.65,0.2727272727272727,18.0,Loyal,Mid-term
15860,301,10,2364.28,0.4,46.0,Loyal,Long-term
15862,363,40,9789.63,0.34375,24.0,Loyal,Mid-term
15864,28,8,1346.31,0.1111111111111111,17.0,Loyal,Mid-term
15867,59,78,12799.29,0.34782608695652173,11.0,Loyal,Short-term
15880,312,46,15315.39,0.330188679245283,33.0,Loyal,Long-term
15881,28,19,4438.72,0.34375,34.0,Loyal,Long-term
15882,294,11,2688.68,0.4117647058823529,45.0,Loyal,Long-term
15885,13,1,28.41,0.0,39.0,Loyal,Long-term
15889,307,37,9853.42,0.3181818181818182,21.0,Loyal,Mid-term
15894,309,25,3741.02,0.2894736842105263,44.0,Loyal,Long-term
15898,285,38,5067.29,0.296875,27.0,Loyal,Long-term
15899,303,4,392.46,0.25,24.0,Loyal,Mid-term
15910,54,28,6255.54,0.38095238095238093,8.0,Loyal,Short-term
15916,125,27,4243.81,0.22916666666666666,37.0,Loyal,Long-term
15919,301,24,4960.72,0.2857142857142857,24.0,Loyal,Mid-term
15922,344,6,727.31,0.08333333333333333,29.0,Loyal,Long-term
15923,345,14,2267.58,0.19047619047619047,34.0,Loyal,Long-term
15938,97,4,1399.98,0.2,34.0,Loyal,Long-term
15939,25,7,1175.59,0.2777777777777778,11.0,Loyal,Short-term
15940,22,1,20.34,0.5,32.0,Deal-seeker,Long-term
15945,260,2,541.61,0.0,13.0,Loyal,Mid-term
15950,209,12,2235.15,0.3448275862068966,44.0,Loyal,Long-term
15953,132,11,2555.39,0.2962962962962963,23.0,Loyal,Mid-term
15955,347,15,3538.15,0.25,49.0,Loyal,Long-term
15965,285,9,2219.37,0.5,26.0,Deal-seeker,Long-term
15967,73,15,2953.45,0.2571428571428571,12.0,Loyal,Short-term
15971,22,3,423.95,0.75,39.0,Deal-seeker,Long-term
15973,166,3,387.25,0.4,9.0,Loyal,Short-term
15981,24,2,142.73,0.5,13.0,Deal-seeker,Mid-term
15983,220,38,6570.52,0.2962962962962963,25.0,Loyal,Long-term
15984,163,5,772.67,0.4117647058823529,25.0,Loyal,Long-term
15987,303,3,301.36,0.5555555555555556,32.0,Deal-seeker,Long-term
15996,267,9,1038.76,0.40625,26.0,Loyal,Long-term
15998,237,48,9362.42,0.2711864406779661,16.0,Loyal,Mid-term
16003,208,9,1868.24,0.25,10.0,Loyal,Short-term
16010,239,14,3947.93,0.4583333333333333,5.0,Loyal,New
16011,23,33,6398.95,0.3,10.0,Loyal,Short-term
16013,152,8,525.69,0.0,31.0,Loyal,Long-term
16016,270,33,6856.0,0.35714285714285715,19.0,Loyal,Mid-term
16019,42,9,1108.83,0.2962962962962963,34.0,Loyal,Long-term
16029,6,31,5776.23,0.28846153846153844,40.0,Loyal,Long-term
16030,16,21,3810.66,0.20689655172413793,50.0,Loyal,Long-term
16033,109,50,9442.39,0.3475177304964539,48.0,Loyal,Long-term
16034,136,2,318.27000000000004,0.3333333333333333,26.0,Loyal,Long-term
16037,202,7,1083.57,0.4,15.0,Loyal,Mid-term
16042,135,5,582.46,0.3333333333333333,16.0,Loyal,Mid-term
16043,65,8,1134.74,0.5294117647058824,19.0,Deal-seeker,Mid-term
16048,353,5,1457.67,0.25,12.0,Loyal,Short-term
16059,117,21,3033.94,0.3877551020408163,44.0,Loyal,Long-term
16062,249,5,649.27,0.0,20.0,Loyal,Mid-term
16065,261,39,7809.09,0.3108108108108108,41.0,Loyal,Long-term
16081,278,14,3069.4500000000003,0.45454545454545453,14.0,Loyal,Mid-term
16083,222,8,603.5600000000001,0.4117647058823529,21.0,Loyal,Mid-term
16085,87,12,2369.55,0.4642857142857143,15.0,Loyal,Mid-term
16086,285,5,853.18,0.375,47.0,Loyal,Long-term
16094,153,1,31.69,0.0,16.0,Loyal,Mid-term
16098,364,5,920.39,0.16666666666666666,49.0,Loyal,Long-term
16109,8,3,798.36,0.0,50.0,Loyal,Long-term
16110,23,69,13475.0,0.3565217391304348,29.0,Loyal,Long-term
16112,138,5,1007.22,0.4,16.0,Loyal,Mid-term
16122,137,8,1016.5,0.47368421052631576,43.0,Loyal,Long-term
16124,48,8,985.95,0.1875,34.0,Loyal,Long-term
16125,281,11,1786.86,0.38461538461538464,22.0,Loyal,Mid-term
16133,47,7,1290.95,0.38461538461538464,22.0,Loyal,Mid-term
16134,174,12,2552.12,0.3684210526315789,5.0,Loyal,New
16138,291,1,15.28,0.0,20.0,Loyal,Mid-term
16140,328,6,1142.5,0.2857142857142857,34.0,Loyal,Long-term
16143,178,12,3315.71,0.32142857142857145,9.0,Loyal,Short-term
16145,136,17,2603.3,0.39473684210526316,9.0,Loyal,Short-term
16150,153,14,2432.59,0.34615384615384615,34.0,Loyal,Long-term
16153,180,7,1189.48,0.2,29.0,Loyal,Long-term
16156,20,13,2035.25,0.2222222222222222,24.0,Loyal,Mid-term
16161,22,64,12517.69,0.3467741935483871,10.0,Loyal,Short-term
16163,256,4,149.64,0.2,22.0,Loyal,Mid-term
16168,77,3,546.8100000000001,0.125,24.0,Loyal,Mid-term
16186,341,2,862.28,0.45,18.0,Loyal,Mid-term
16191,29,15,1649.37,0.3055555555555556,19.0,Loyal,Mid-term
16202,224,7,922.03,0.4444444444444444,44.0,Loyal,Long-term
16203,136,11,1677.37,0.16666666666666666,9.0,Loyal,Short-term
16206,118,11,1778.3,0.24,28.0,Loyal,Long-term
16210,17,20,4196.14,0.2619047619047619,49.0,Loyal,Long-term
16218,362,17,3974.78,0.42857142857142855,40.0,Loyal,Long-term
16221,286,4,1228.69,0.4166666666666667,9.0,Loyal,Short-term
16222,67,71,12246.47,0.34306569343065696,45.0,Loyal,Long-term
16233,124,6,758.69,0.16666666666666666,23.0,Loyal,Mid-term
16235,119,7,920.45,0.3333333333333333,34.0,Loyal,Long-term
16241,166,30,6524.91,0.2535211267605634,34.0,Loyal,Long-term
16244,346,28,5843.610000000001,0.3968253968253968,36.0,Loyal,Long-term
16250,364,8,2113.73,0.2857142857142857,30.0,Loyal,Long-term
16252,266,12,1737.57,0.2857142857142857,37.0,Loyal,Long-term
16255,168,24,4713.58,0.2833333333333333,7.0,Loyal,Short-term
16262,222,2,681.0,0.0,11.0,Loyal,Short-term
16265,252,10,2991.42,0.34210526315789475,38.0,Loyal,Long-term
16270,173,23,4659.75,0.3333333333333333,37.0,Loyal,Long-term
16271,195,4,792.4,0.3125,24.0,Loyal,Mid-term
16274,353,32,7245.03,0.44776119402985076,43.0,Loyal,Long-term
16279,141,2,183.59,0.0,40.0,Loyal,Long-term
16282,168,8,848.65,0.36363636363636365,20.0,Loyal,Mid-term
16293,283,7,768.4599999999999,0.375,13.0,Loyal,Mid-term
16303,139,14,2471.36,0.2,12.0,Loyal,Short-term
16306,153,7,521.75,0.5333333333333333,13.0,Deal-seeker,Mid-term
16315,127,4,307.75,0.6428571428571429,35.0,Deal-seeker,Long-term
16316,163,17,2479.27,0.42857142857142855,44.0,Loyal,Long-term
16321,96,2,289.92,0.5,18.0,Deal-seeker,Mid-term
16326,40,14,2162.11,0.37209302325581395,6.0,Loyal,New
16327,45,54,10007.81,0.33663366336633666,44.0,Loyal,Long-term
16333,16,1,618.49,0.0,41.0,Loyal,Long-term
16350,141,13,1150.9,0.4,31.0,Loyal,Long-term
16351,137,2,361.95,0.25,20.0,Loyal,Mid-term
16353,12,9,963.29,0.3076923076923077,6.0,Loyal,New
16359,119,4,93.07,0.2,49.0,Loyal,Long-term
16365,206,6,552.59,0.7142857142857143,49.0,Deal-seeker,Long-term
16367,240,14,1578.74,0.24324324324324326,20.0,Loyal,Mid-term
16378,20,9,1837.78,0.4,4.0,Loyal,New
16385,272,9,969.5,0.2857142857142857,19.0,Loyal,Mid-term
16387,91,2,51.97,0.5,20.0,Deal-seeker,Mid-term
16393,240,13,1520.46,0.36363636363636365,20.0,Loyal,Mid-term
16395,97,39,6962.09,0.35,18.0,Loyal,Mid-term
16401,118,10,812.72,0.07142857142857142,40.0,Loyal,Long-term
16402,311,27,7056.04,0.2807017543859649,31.0,Loyal,Long-term
16403,32,3,862.48,0.2,26.0,Loyal,Long-term
16405,17,1,56.22,0.3333333333333333,20.0,Loyal,Mid-term
16407,32,10,1343.74,0.2,48.0,Loyal,Long-term
16409,59,30,5360.66,0.3333333333333333,45.0,Loyal,Long-term
16411,312,10,1006.98,0.2857142857142857,40.0,Loyal,Long-term
16419,26,7,1052.56,0.29411764705882354,50.0,Loyal,Long-term
16422,25,27,4825.11,0.24074074074074073,35.0,Loyal,Long-term
16424,157,1,16.630000000000003,0.0,29.0,Loyal,Long-term
16442,223,29,5558.2,0.34782608695652173,46.0,Loyal,Long-term
16455,225,13,1861.69,0.36666666666666664,23.0,Loyal,Mid-term
16456,4,42,9031.34,0.3870967741935484,47.0,Loyal,Long-term
16458,222,5,605.64,0.6,12.0,Deal-seeker,Short-term
16470,201,20,2745.16,0.3,13.0,Loyal,Mid-term
16473,152,4,447.14,0.5,36.0,Deal-seeker,Long-term
16477,82,30,4971.08,0.3389830508474576,50.0,Loyal,Long-term
16493,124,1,149.42,0.5,37.0,Deal-seeker,Long-term
16496,57,31,6113.55,0.21951219512195122,16.0,Loyal,Mid-term
16497,66,10,3129.1,0.18518518518518517,16.0,Loyal,Mid-term
16499,214,13,2072.77,0.13636363636363635,31.0,Loyal,Long-term
16500,128,1,15.6,1.0,6.0,Deal-seeker,New
16503,126,26,4898.15,0.32075471698113206,29.0,Loyal,Long-term
16510,342,10,2152.51,0.5384615384615384,39.0,Deal-seeker,Long-term
16515,25,16,2719.75,0.4838709677419355,19.0,Loyal,Mid-term
16519,258,1,101.94,0.4,45.0,Loyal,Long-term
16520,260,32,7933.4,0.4,37.0,Loyal,Long-term
16523,44,18,2100.71,0.5,6.0,Deal-seeker,New
16525,3,27,3823.72,0.4358974358974359,47.0,Loyal,Long-term
16531,70,9,1416.29,0.35714285714285715,28.0,Loyal,Long-term
16532,164,1,16.5,1.0,7.0,Deal-seeker,Short-term
16539,195,14,3637.61,0.26666666666666666,2.0,Loyal,New
16546,337,11,1680.37,0.25,42.0,Loyal,Long-term
16549,144,15,1793.63,0.2727272727272727,17.0,Loyal,Mid-term
16550,293,22,3836.14,0.23529411764705882,34.0,Loyal,Long-term
16551,152,8,694.24,0.2727272727272727,10.0,Loyal,Short-term
16552,359,4,481.84,0.6,27.0,Deal-seeker,Long-term
16553,215,5,6662.3,0.2777777777777778,39.0,Loyal,Long-term
16554,131,1,508.71,0.0,4.0,Loyal,New
16556,216,9,1542.57,0.375,19.0,Loyal,Mid-term
16558,81,28,3995.05,0.328125,35.0,Loyal,Long-term
16560,196,10,2488.27,0.47619047619047616,49.0,Loyal,Long-term
16565,245,2,102.45,0.3333333333333333,2.0,Loyal,New
16567,153,14,2305.52,0.34615384615384615,20.0,Loyal,Mid-term
16570,28,11,2019.18,0.3333333333333333,15.0,Loyal,Mid-term
16579,257,1,240.42,0.0,50.0,Loyal,Long-term
16583,361,5,1981.33,0.21428571428571427,27.0,Loyal,Long-term
16593,118,1,8.09,0.0,4.0,Loyal,New
16596,266,3,94.84,0.16666666666666666,18.0,Loyal,Mid-term
16600,164,1,1006.78,0.4444444444444444,32.0,Loyal,Long-term
16607,187,8,941.5,0.5555555555555556,31.0,Deal-seeker,Long-term
16612,27,14,3232.86,0.4444444444444444,17.0,Loyal,Mid-term
16618,90,24,5271.14,0.4,11.0,Loyal,Short-term
16634,336,6,1110.42,0.125,33.0,Loyal,Long-term
16638,121,3,351.89,0.5833333333333334,34.0,Deal-seeker,Long-term
16654,291,5,735.24,0.0,15.0,Loyal,Mid-term
16655,132,13,2529.39,0.2564102564102564,40.0,Loyal,Long-term
16656,59,6,180.52,0.18181818181818182,46.0,Loyal,Long-term
16658,293,7,1022.97,0.25,40.0,Loyal,Long-term
16660,79,1,41.99,0.5,3.0,Deal-seeker,New
16665,236,5,1060.06,0.5555555555555556,31.0,Deal-seeker,Long-term
16670,109,25,3886.2,0.25,48.0,Loyal,Long-term
16676,157,8,956.69,0.2413793103448276,4.0,Loyal,New
16679,271,1,97.05,0.3333333333333333,28.0,Loyal,Long-term
16684,15,33,6123.23,0.3508771929824561,43.0,Loyal,Long-term
16686,181,51,8647.12,0.28735632183908044,31.0,Loyal,Long-term
16700,53,24,4408.92,0.19230769230769232,7.0,Loyal,Short-term
16701,132,9,1485.95,0.55,14.0,Deal-seeker,Mid-term
16705,24,28,3482.45,0.35,18.0,Loyal,Mid-term
16710,215,28,5035.07,0.4266666666666667,30.0,Loyal,Long-term
16711,188,1,18.99,0.0,34.0,Loyal,Long-term
16713,178,49,9539.94,0.33962264150943394,5.0,Loyal,New
16714,61,47,11602.03,0.3763440860215054,38.0,Loyal,Long-term
16716,22,1,55.42,1.0,44.0,Deal-seeker,Long-term
16717,19,8,1255.07,0.16666666666666666,42.0,Loyal,Long-term
16718,313,28,4782.52,0.3333333333333333,39.0,Loyal,Long-term
16719,164,34,6716.05,0.4,40.0,Loyal,Long-term
16722,222,22,2624.66,0.23809523809523808,45.0,Loyal,Long-term
16725,6,67,12847.5,0.3308270676691729,48.0,Loyal,Long-term
16726,230,8,833.76,0.4,19.0,Loyal,Mid-term
16727,246,21,3815.89,0.30434782608695654,11.0,Loyal,Short-term
16730,77,9,3282.64,0.2857142857142857,9.0,Loyal,Short-term
16735,144,26,3487.66,0.2765957446808511,42.0,Loyal,Long-term
16743,200,13,2539.1,0.2,9.0,Loyal,Short-term
16745,2,28,5847.84,0.29310344827586204,29.0,Loyal,Long-term
16746,118,27,3397.36,0.3191489361702128,16.0,Loyal,Mid-term
16748,13,9,1948.41,0.21052631578947367,41.0,Loyal,Long-term
16752,345,4,1023.08,0.7777777777777778,42.0,Deal-seeker,Long-term
16754,336,2,149.79,0.0,5.0,Loyal,New
16755,45,7,1790.6,0.3125,33.0,Loyal,Long-term
16757,73,6,925.06,0.2857142857142857,22.0,Loyal,Mid-term
16767,52,26,6740.06,0.34,29.0,Loyal,Long-term
16770,38,45,9833.94,0.3582089552238806,26.0,Loyal,Long-term
16771,19,57,11906.24,0.3333333333333333,39.0,Loyal,Long-term
16775,125,19,3048.57,0.43333333333333335,19.0,Loyal,Mid-term
16779,22,36,6082.9400000000005,0.26666666666666666,11.0,Loyal,Short-term
16781,257,14,2126.07,0.3157894736842105,38.0,Loyal,Long-term
16782,56,61,11022.65,0.31932773109243695,45.0,Loyal,Long-term
16791,133,17,3469.44,0.33962264150943394,7.0,Loyal,Short-term
16795,258,32,5208.53,0.4393939393939394,20.0,Loyal,Mid-term
16805,215,31,4042.87,0.2909090909090909,15.0,Loyal,Mid-term
16810,223,1,37.35,1.0,12.0,Deal-seeker,Short-term
16812,220,7,1990.91,0.26666666666666666,40.0,Loyal,Long-term
16814,16,36,8303.710000000001,0.2608695652173913,22.0,Loyal,Mid-term
16816,36,16,2964.87,0.25,31.0,Loyal,Long-term
16817,213,13,1886.79,0.2631578947368421,20.0,Loyal,Mid-term
16833,144,8,1581.04,0.2222222222222222,46.0,Loyal,Long-term
16835,350,1,260.37,0.4,11.0,Loyal,Short-term
16839,35,10,1810.35,0.46153846153846156,10.0,Loyal,Short-term
16843,116,8,1851.14,0.3684210526315789,31.0,Loyal,Long-term
16850,140,13,1605.73,0.3157894736842105,22.0,Loyal,Mid-term
16858,269,2,636.9300000000001,0.3076923076923077,47.0,Loyal,Long-term
16861,291,1,40.86,0.5,41.0,Deal-seeker,Long-term
16863,224,5,1250.28,0.2,22.0,Loyal,Mid-term
16873,176,43,3409.85,0.2714285714285714,6.0,Loyal,New
16875,137,17,3071.43,0.39285714285714285,3.0,Loyal,New
16882,58,1,244.0,0.0,28.0,Loyal,Long-term
